Type ouvrage;Code ligne 1;Nom ligne 1;Etat;TENSION;Source donnée;Nombre circuit;Code ligne 2;Nom ligne 2;Code ligne 3;Nom ligne 3;Code ligne 4;Nom ligne 4;Code ligne 5;Nom ligne 5
AERIEN;ORANGL41SSUST;LIAISON 90kV N0 1 ORANGERIE (L)-ST-USTRE;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;QUIMPL31ZKERA;LIAISON 63kV N0 1 CONCARNEAU-KERANGALL-QUIMPER;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;CHAFFL71G.ILE;LIAISON 400kV N0 1 CHAFFARD - GRANDE-ILE;EN EXPLOITATION;400kV;RTE;2;CHAFFL72G.ILE;LIAISON 400kV N0 2 CHAFFARD - GRANDE-ILE;;;;;;
AERIEN;BRIOUL31ZSALZ;LIAISON 63kV N0 1 BRIOUDE-LANGEAC-SALZUIT;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;LAPOUL31SSMIN;LIAISON 63kV N0 1 LAPOUTROIE - STE-MARIE-AUX-MINES;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;COULAL71P.COR;LIAISON 400kV N0 1 COULANGE - PIVOZ CORDIER;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;BOLL5L31COMBE;LIAISON 63kV N0 1 BOLLENE-COMBETTE;EN EXPLOITATION;63kV;RTE;2;COMBEL31PALUD;LIAISON 63kV N0 1 COMBETTE-PALUD (LA);;;;;;
AERIEN;LASSAL41V.JUH;LIAISON 90kV N0 1 LASSAY - VILLAINES-LA-JUHEL;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;BREV6L31ZBRE5;LIAISON 63kV N0 1 BREVAL-HERBLAY-PUISEUX;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;ALBERL72G.ILE;LIAISON 400kV N0 2 ALBERTVILLE - GRANDE-ILE;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;ESTR6L61MAUBE;LIAISON 225kV N0 1 ESTREUX-MAUBEUGE;EN EXPLOITATION;225kV;RTE;2;MAUBEL61P.SAM;LIAISON 225kV N0 1 MAUBEUGE-PONT-SUR-SAMBRE;;;;;;
AERIEN;ALBERL71G.ILE;LIAISON 400kV N0 1 ALBERTVILLE - GRANDE-ILE;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;G.SYNL61WARAN;LIAISON 225kV N0 1 GRANDE-SYNTHE - WARANDE;EN EXPLOITATION;225kV;RTE;2;G.SYNL62WARAN;LIAISON 225kV N0 2 GRANDE-SYNTHE - WARANDE;;;;;;
AERIEN;ARNOUL41ZARNO;LIAISON 90kV N0 1 ARNOULT-FARRADIERE (LA)-MARENNES;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;C.AYGL31MTELI;LIAISON 63kV N0 1 CHAMP-DE-L AYGUES-MONTELIMAR;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;REQUIL61ZLACA;LIAISON 225kV N0 1 PELISSIER - REQUISTA - ST-VICTOR;EN EXPLOITATION;225kV;RTE;2;REQUIL31ZTREB;LIAISON 63kV N0 1 CROUX - REQUISTA -TREBAS;;;;;;
AERIEN;LESQUL71VERFE;LIAISON 400kV N0 1 LESQUIVE - VERFEIL;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;CORBIL63DISTR;LIAISON 225kV N0 3 CORBIERE (LA) - DISTRE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;G.ILEL31ZMTME;LIAISON 63kV N0 1 CHAMBERY-GRANDE-ILE-MONTMELIAN;EN EXPLOITATION;63kV;RTE;2;G.ILEL31ZMTME;LIAISON 63kV N0 1 CHAMBERY-GRANDE-ILE-MONTMELIAN;;;;;;
AERIEN;BXFORL21ZHAUT;LIAISON 45kV N0 1 BEAUFORT-BELLEVILLE(HAUTELUCE)-HAUTELUCE;EN EXPLOITATION;45kV;RTE;1;;;;;;;;
AERIEN;CPNIEL61GRISO;LIAISON 225kV N0 1 CHAMPAGNIER-GRISOLLES;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;SQUIVL31ZPOUL;LIAISON 63kV N0 1 PONT-L'ABBE-POULDREUZIC-SQUIVIDAN;EN EXPLOITATION;63kV;RTE;2;SQUIVL31ZPOUL;LIAISON 63kV N0 1 PONT-L'ABBE-POULDREUZIC-SQUIVIDAN;;;;;;
AERIEN;CIROLL71GATI5;LIAISON 400kV N0 1 CIROLLIERS - GATINAIS;EN EXPLOITATION;400kV;RTE;2;CIROLL72GATI5;LIAISON 400kV N0 2 CIROLLIERS - GATINAIS;;;;;;
AERIEN;PERR6L31ROSPE;LIAISON 63kV N0 1 PERROS-ROSPEZ;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;SSMC5L31ZSSSA;LIAISON 63kV N0 1 BEAUVOIR (CHATTE) - ST-MARCELLIN - VINAY;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;LASSAL41P.PAI;LIAISON 90kV N0 1 LASSAY - PRE-EN-PAIL;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;HAUTML21MAUBE;LIAISON 45kV N0 1 HAUTMONT-MAUBEUGE;EN EXPLOITATION;45kV;RTE;1;;;;;;;;
AERIEN;MTVAUL21PASSY;LIAISON 45kV N0 1 MONTVAUTHIER-PASSY;EN EXPLOITATION;45kV;RTE;2;CHEDDL22PASSY;LIAISON 45kV N0 2 CHEDDE(S.E.R.S.)-PASSY;;;;;;
AERIEN;CHESNL62CZTRY;LIAISON 225kV N0 2 CHESNOY (LE)-COURTRY;EN EXPLOITATION;225kV;RTE;2;CHESNL63CZTRY;LIAISON 225kV N0 3 CHESNOY (LE) - COURTRY;;;;;;
AERIEN;MAUREL42V.GRA;LIAISON 90kV N0 2 MAUREIX (LE)-VILLE-SOUS-GRANGE (LA);EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;MARL7L31THONE;LIAISON 63kV N0 1 MARLENS-THONES;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;AUBESL31ZAUBE;LIAISON 63kV N0 1 AUBES (LES)-MAS-DE-GOUIN-ROQUEROUSSE;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BXTO5L61L.CHA;LIAISON 225kV N0 1 BEAUTOR(POSTE) - LONG-CHAMP (LE);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;MIMIZL31MIMI5;LIAISON 63kV N0 1 MIMIZAN-MIMIZAN PG;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BISSYL33G.VER;LIAISON 63kV N0 3 BISSY-GRAND-VERGER;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;CRENEL61ROSIE;LIAISON 225kV N0 1 CRENEY - ROSIERES;EN EXPLOITATION;225kV;RTE;2;ROSIEL61ZC.SE;LIAISON 225kV N0 1 CHATILLON-SUR-SEINE - DARCEY - ROSIERES;;;;;;
AERIEN;PRATCL31TAULH;LIAISON 63kV N0 1 PRATCLAUX-TAULHAC;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;FREJUL31SSRAP;LIAISON 63kV N0 1 FREJUS-ST-RAPHAEL;EN EXPLOITATION;63kV;RTE;2;FREJUL32SSRAP;LIAISON 63kV N0 2 FREJUS - ST-RAPHAEL;;;;;;
AERIEN;NICERL41PREGU;LIAISON 90kV N0 1 NICERIE (LA)-PREGUILLAC;EN EXPLOITATION;90kV;RTE;2;PONS L41PREGU;LIAISON 90kV N0 1 PONS-PREGUILLAC;;;;;;
AERIEN;LIEBVL31MAICH;LIAISON 63kV N0 1 LIEBVILLERS-MAICHE;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;R.GI5L31SARDO;LIAISON 63kV N0 1 RIVE-DE-GIER-SARDON;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;GIROML31ZGIR6;LIAISON 63kV N0 1 ARSOT-GIROMAGNY-RONCHAMP;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;ARC18L31ZB.MA;LIAISON 63kV N0 1 ARC 1800-BOURG-ST-MAURICE-MALGOVERT;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;SSFOYL31ZAURI;LIAISON 63kV N0 1 STE FOY-ST PEY-AURIOLLES;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;LAUSSL31TAULH;LIAISON 63kV N0 1 LAUSSONNE-TAULHAC;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;CZTRYL31ETAN5;LIAISON 63kV N0 1 COURTRY-ETANG (L);EN EXPLOITATION;63kV;RTE;2;CZTRYL31OSERA;LIAISON 63kV N0 1 COURTRY-OSERAIE;;;;;;
AERIEN;T.SUPL71ZT.SU;LIAISON 400kV N0 1 PRIONNET - TAVEL - TORE SUPRA;EN EXPLOITATION;400kV;RTE;1;;;;;;;;
AERIEN;SIEREL61ZHIRS;LIAISON 225kV N0 1 ETUPES - HIRSINGUE - SIERENTZ;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;GRIM5L32SSTRO;LIAISON 63kV N0 2 GRIMAUD - ST-TROPEZ;EN EXPLOITATION;63kV;RTE;2;GRIM5L33SSTRO;LIAISON 63kV N0 3 GRIMAUD - ST-TROPEZ;;;;;;
AERIEN;P.GASL61ZBRI5;LIAISON 225kV N0 1 PLESSIS-GASSOT - SEINE - BRICHE (LA);EN EXPLOITATION;225kV;RTE;2;P.GASL62ZBRIC;LIAISON 225kV N0 2 PLESSIS-GASSOT - SEINE - BRICHE (LA);;;;;;
AERIEN;CHALOL61GROSN;LIAISON 225kV N0 1 CHALON-GROSNE;EN EXPLOITATION;225kV;RTE;2;CHALOL62GROSN;LIAISON 225kV N0 2 CHALON-GROSNE;;;;;;
AERIEN;COIG5L31ZCOIG;LIAISON 63kV N0 1 COIGNERES-GAZERAN-MARGUAND-RAMBOUILLET-VERRIERES;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;AVOINL41BZGUE;LIAISON 90kV N0 1 AVOINE-BOURGUEIL;EN EXPLOITATION;90kV;RTE;2;AVOINL42BZGUE;LIAISON 90kV N0 2 AVOINE-BOURGUEIL;;;;;;
AERIEN;SOLEIL62VOLVO;LIAISON 225kV N0 2 SOLEIL (LE) - VOLVON;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;JACQUL61SOLEI;LIAISON 225kV N0 1 JACQUARD-SOLEIL (LE);EN EXPLOITATION;225kV;RTE;2;SOLEIL62VOLVO;LIAISON 225kV N0 2 SOLEIL (LE) - VOLVON;;;;;;
AERIEN;MASSYL41VLEJU;LIAISON 90kV N0 1 MASSY-VILLEJUST;EN EXPLOITATION;90kV;RTE;2;MASSYL41VLEJU;LIAISON 90kV N0 1 MASSY-VILLEJUST;;;;;;
AERIEN;BONN6L42POITI;LIAISON 90kV N0 2 BONNEAU-POITIERS;EN EXPLOITATION;90kV;RTE;2;BONN6L43ZMIGN;LIAISON 90kV N0 3 BONNEAU - MIGNALOUX - POITIERS;;;;;;
AERIEN;CAUDRL31ZSAB5;LIAISON 63kV N0 1 BRIASTRE - CAUDRY - SOLESMES;EN EXPLOITATION;63kV;RTE;2;PERIZL31ZSOLE;LIAISON 63kV N0 1 FAMARS-PERIZET (LE)-SOLESMES;;;;;;
AERIEN;P.SIML61SSORE;LIAISON 225kV N0 1 PORTET-ST-SIMON-ST-ORENS;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CORGOL32N.GEO;LIAISON 63kV N0 2 CORGOLOIN-NUITS-ST-GEORGES;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;CPVERL31SSELO;LIAISON 63kV N0 1 CHAMPVERT-ST-ELOI;EN EXPLOITATION;63kV;RTE;2;CPVERL32SSELO;LIAISON 63kV N0 2 CHAMPVERT-ST-ELOI;;;;;;
AERIEN;C.HUIL41LOUPE;LIAISON 90kV N0 1 CONDE-SUR-HUISNE - LOUPE (LA);ACCORD ADMINISTRATIF;90kV;RTE;1;;;;;;;;
AERIEN;AVRANL41VLEDI;LIAISON 90kV N0 1 AVRANCHES-VILLEDIEU;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;BVUE L31ZLOUD;LIAISON 63kV N0 1 BELLEVUE-LOUDES-SANSSAC (L'EGLISE);EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BRIECL31ZBRI6;LIAISON 63kV N0 1 BRIEC-SQUIVIDAN-ST-COULITZ;EN EXPLOITATION;63kV;RTE;2;BRIECL31ZBRI6;LIAISON 63kV N0 1 BRIEC-SQUIVIDAN-ST-COULITZ;;;;;;
AERIEN;P.SALL31TREVA;LIAISON 63kV N0 1 PONT-SALOMON-TREVAS;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;G.LUCL42ZG.LU;RES. LIAISON 90kV N0 2  GRAND LUCE - G.LUC / ARNAG SSCAL 1;EN EXPLOITATION;HORS TENSION;RTE;1;;;;;;;;
AERIEN;.VERBL51POUGN;LIAISON 150kV N0 1 POUGNY - VERBOIS;EN EXPLOITATION;150kV;RTE;1;;;;;;;;
AERIEN;BEZAUL61C.MET;LIAISON 225kV N0 1 BEZAUMONT-CROIX-DE-METZ;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;P.SIML31SEYS5;LIAISON 63kV N0 1 PORTET-ST-SIMON-SEYSSES;EN EXPLOITATION;63kV;RTE;2;SEYS5L31ZS.SO;LIAISON 63kV N0 1 BERAT-SEYSSES-MARCLAN;;;;;;
AERIEN;AYVELL61LUMES;LIAISON 225kV N0 1 AYVELLES (LES)-LUMES;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;MOUL8L62VLEJU;LIAISON 225kV N0 2 MOULINEAUX - VILLEJUST;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CAEN L61RANVI;LIAISON 225kV N0 1 CAEN-RANVILLE;EN EXPLOITATION;HORS TENSION;RTE;1;;;;;;;;
AERIEN;PERTAL61ZTRAN;LIAISON 225kV N0 1 MORCHIES - PERTAIN - TRANSLOY (LE);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;LESTIL41ZSERI;LIAISON 90kV N0 1 BEAUGENCY-GRIBOUZY (LES)-LESTIOU;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;SAUCOL41TREPO;LIAISON 90kV N0 1 SAUCOURT-TREPORT (LE);EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;DANTOL31SSLIV;LIAISON 63kV N0 1 DANTOU-STE-LIVRADE;EN EXPLOITATION;63kV;RTE;2;DANTOL31SSLIV;LIAISON 63kV N0 1 DANTOU-STE-LIVRADE;;;;;;
AERIEN;GRANDL61PRATC;LIAISON 225kV N0 1 GRANDVAL - PRATCLAUX;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;BALDIL31FLORE;LIAISON 63kV N0 1 BALDI - FLORENSAC;EN EXPLOITATION;63kV;RTE;2;FLOREL31PEZEN;LIAISON 63kV N0 1 FLORENSAC-PEZENAS;;;;;;
AERIEN;COLAYL31P.AGE;LIAISON 63kV N0 1 COLAYRAC-PASSAGE-D AGEN;EN EXPLOITATION;63kV;RTE;2;COLAYL32P.AGE;LIAISON 63kV N0 2 COLAYRAC-PASSAGE-D AGEN;;;;;;
AERIEN;AMELOL33M.MOR;LIAISON 63kV N0 3 AMELOT (AEROPORT PARIS NORD) - MITRY-MORY (E.D.F.);EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;B.EPIL41ZPLEL;LIAISON 90kV N0 1 BELLE-EPINE-GUER-PLELAN;EN EXPLOITATION;90kV;RTE;2;GUER L41MESSA;LIAISON 90kV N0 1 GUER-MESSAC;;;;;;
AERIEN;CSLS5L31ZCSLS;LIAISON 63kV N0 1 CASTELSARRASIN-CASTELSARRASIN (CEGEDUR PECHINEY)-MOISSAC;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;SSAVOL61ZSAR6;LIAISON 225kV N0 1 BERGHOLZ - SARREGUEMINES - ST-AVOLD;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;LENT5L31ZLENT;LIAISON 63kV N0 1 LENTIGNY-RIORGES-VILLEREST;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;SISTEL31SSAUB;LIAISON 63kV N0 1 SISTERON-ST-AUBAN;EN EXPLOITATION;63kV;RTE;2;SISTEL31SSAUB;LIAISON 63kV N0 1 SISTERON-ST-AUBAN;;;;;;
AERIEN;CASCAL31ZCASC;LIAISON 63kV N0 2 CASCADEC-CONCARNEAU-LANGONNET-SCAER;EN EXPLOITATION;63kV;RTE;2;CASCAL31ZKERS;LIAISON 63kV N0 1 CASCADEC-CONCARNEAU-LANGONNET;;;;;;
AERIEN;LOUISL41SEGRE;LIAISON 90kV N0 1 LOUISFERT-SEGRE;EN EXPLOITATION;90kV;RTE;2;CTAUBL42LOUIS;LIAISON 90kV N0 2 CHATEAUBRIANT-LOUISFERT;;;;;;
AERIEN;BRUCHL41CATOY;RES. LIAISON 90kV N0 1 BRUCH - CATOY;EN EXPLOITATION;HORS TENSION;RTE;1;;;;;;;;
AERIEN;N.GRAL41P.JER;LIAISON 90kV N0 1 N.D.-DE-GRAVENCHON-PORT-JEROME;EN EXPLOITATION;90kV;RTE;2;P.JERL41ZN.GR;LIAISON 90kV N0 1 AUBERVILLE - N.D.DE-GRAVENCHON - PORT-JEROME;;;;;;
AERIEN;SSHUBL61ZB.HA;LIAISON 225kV N0 1 BASSE HAM - ST-HUBERT - VIGY;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;REVIGL71VIGY;LIAISON 400kV N0 1 REVIGNY - VIGY;EN EXPLOITATION;400kV;RTE;2;VIGY L61ZPELT;LIAISON 225kV N0 1 BEZAUMONT - PELTRE - VIGY;;;;;;
AERIEN;PATISL31THERA;LIAISON 63kV N0 1 PATIS-THERAIN;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;MEZE5L62PORCH;LIAISON 225kV N0 2 MEZEROLLES- PORCHEVILLE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;GOURJL31REALM;LIAISON 63kV N0 1 GOURJADE-REALMONT;EN EXPLOITATION;63kV;RTE;2;JARLAL31REALM;LIAISON 63kV N0 1 JARLARD-REALMONT;;;;;;
AERIEN;SOMMIL31SSCHR;LIAISON 63kV N0 1 SOMMIERES - ST-CHRISTOL;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;C.GONL41THORI;LIAISON 90kV N0 1 CHATEAU-GONTIER-THORIGNE;EN EXPLOITATION;90kV;RTE;2;THORIL41ZPIN;LIAISON 90kV N0 1 CORBIERE (LA)-ECOUFLANT-THORIGNE;;;;;;
AERIEN;GORBEL31LINGO;LIAISON 63kV N0 1 GORBELLA-LINGOSTIERE;EN EXPLOITATION;63kV;RTE;2;GORBEL31T.VIC;LIAISON 63kV N0 1 GORBELLA-TRINITE-VICTOR;;;;;;
AERIEN;OLETTL31THUES;LIAISON 63kV N0 1 OLETTE-THUES;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;ROLAML32VLEGU;LIAISON 63kV N0 2 ROLAMPONT-VILLEGUSIEN;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;ROLAML31VLEGU;LIAISON 63kV N0 1 ROLAMPONT-VILLEGUSIEN;EN EXPLOITATION;63kV;RTE;2;ROLAML32VLEGU;LIAISON 63kV N0 2 ROLAMPONT-VILLEGUSIEN;;;;;;
AERIEN;VERLHL31ZMATR;LIAISON 63kV N0 1 ALBIAS-MATRAS-VERLHAGUET;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;C.GONL41MESLA;LIAISON 90kV N0 1 CHATEAU-GONTIER-MESLAY;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;AUBI5L31ZHENR;LIAISON 63kV N0 1 AUBIGNY-FORTAIE (LA)-HENRICHEMONT;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;SUIPPL31VOUZI;LIAISON 63kV N0 1 SUIPPES-VOUZIERS;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;P.GASL61TILLI;LIAISON 225kV N0 1 PLESSIS-GASSOT - TILLIERS;EN EXPLOITATION;225kV;RTE;2;FALLOL62ZV.BE;LIAISON 225kV N0 2 FALLOU - PLESSIS-GASSOT - VILLIERS-LE-BEL;;;;;;
AERIEN;MARMAL61SSVA6;LIAISON 225kV N0 1 MARMAGNE - ST-CYR-EN-VAL;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CZEGEL31ORAN6;LIAISON 63kV N0 1 COUREGES-ORANGE;EN EXPLOITATION;63kV;RTE;2;CZEGEL31ZCZE5;LIAISON 63kV N0 1 CREMADES-COUREGES-ORANGE-PIOLENC;;;;;;
AERIEN;TERREL31ZTER5;LIAISON 63kV N0 1 RIVIERE (LA)-SOLEIL (LE)-TERRENOIRE;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;PRRTTL62SEQUE;LIAISON 225kV N0 2 PIERRETTE (LA) - SEQUEDIN;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;DAMPJL31LIEBV;LIAISON 63kV N0 1 DAMPJOUX-LIEBVILLERS;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;ZARLOL31ZFOS;LIAISON 63kV N0 1 CIERP - EX MELLES-SUR-MAUDAN - ARLOS - FOS;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BOURGL41VERDI;LIAISON 90kV N0 1 BOURG (LE)-VERDIN;EN EXPLOITATION;90kV;RTE;2;MUSSAL41VERDI;LIAISON 90kV N0 1 MUSSAY-VERDIN;;;;;;
AERIEN;CESSOL41DOMLO;LIAISON 90kV N0 1 CESSON (CLIENT)-DOMLOUP;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;AUVILL41SARAN;LIAISON 90kV N0 1 AUVILLIERS-SARAN;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;SSDOUL41SSPUY;RES. LIAISON 90kV N0 1  ST-DOULCHARD - ST-GERMAIN-DU-PUY;EN EXPLOITATION;HORS TENSION;RTE;1;;;;;;;;
AERIEN;ANGERL42ZSALL;LIAISON 90kV N0 2 ANGERS - CORBIERE (LA) - ECOUFLANT;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;ADELSL31SARR6;LIAISON 63kV N0 1 ADELSBERG-SARREGUEMINES;EN EXPLOITATION;63kV;RTE;2;PUTTEL31SARR6;LIAISON 63kV N0 1 PUTTELANGE-SARREGUEMINES;;;;;;
AERIEN;ADELSL31SARR6;LIAISON 63kV N0 1 ADELSBERG-SARREGUEMINES;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;CHAR6L31NOGEN;LIAISON 63kV N0 1 CHARLY-NOGENTEL;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;DOMFRL41FLERS;LIAISON 90kV N0 1 DOMFRONT-FLERS;EN EXPLOITATION;90kV;RTE;2;FLERSL41LOISI;LIAISON 90kV N0 1 FLERS-LOISIVIERE;;;;;;
AERIEN;LAVILL31ZCSL7;LIAISON 63kV N0 1 CASTELSARRASIN-CASTELSARRASIN (CEGEDUR PECHINEY)-LAVILLEDIEU;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BXTO5L61ZCES6;LIAISON 225kV N0 1 BEAUTOR (POSTE) - SETIER - CESSIER (LE);EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;JUINEL43LOGES;LIAISON 90kV N0 3 JUINE-LOGES (LES);EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;GUINGL31PLOUV;LIAISON 63kV N0 1 GUINGAMP-PLOUVARA;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;BORIEL42DONZE;LIAISON 90kV N0 2 BORIETTE (LA)-DONZENAC;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;SSEULL31ZPICH;LIAISON 63kV N0 1 BASSENS-ST EULALIE-PICHON;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;SSAL5L31SSAL6;LIAISON 63kV N0 1 ST-PIERRE-D ALBIGNY-ST-PIERRE-D ALBIGNY (S.N.C.F.);EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;GAMPAL61P.EVE;LIAISON 225kV N0 1 GAMPALOUP-PONT-EVEQUE;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;CHARTL41ZSAUG;LIAISON 90kV N0 1 CHARTREUX - LOGES (LES) - SAUGEES;EN EXPLOITATION;90kV;RTE;1;;;;;;;;
AERIEN;CREYSL71GEN.P;LIAISON 400kV N0 1 CREYS - GENISSIAT-POSTE;EN EXPLOITATION;400kV;RTE;2;CREYSL72GEN.P;LIAISON 400kV N0 2 CREYS - GENISSIAT-POSTE;;;;;;
AERIEN;REMIRL32SSNAB;LIAISON 63kV N0 2 REMIREMONT-ST-NABORD;EN EXPLOITATION;63kV;RTE;1;;;;;;;;
AERIEN;MAUGEL42SOURD;RES. LIAISON 90kV N0 2  MAUGES (LES) - SOURDRIE (LA);EN EXPLOITATION;HORS TENSION;RTE;1;;;;;;;;
AERIEN;BATHIL61G.COE;LIAISON 225kV N0 1 BATHIE (LA)-GRAND-COEUR;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;MORBRL61SONNE;LIAISON 225kV N0 1 MORBRAS-SONNETTES;EN EXPLOITATION;225kV;RTE;2;MORBRL62SONNE;LIAISON 225kV N0 2 MORBRAS-SONNETTES;;;;;;
AERIEN;TRANSL61ZGUE5;LIAISON 225kV N0 1 GUERACHE (LA) - PIQUAGE A GUERACHE (LA) - TRANS - VINS;EN EXPLOITATION;225kV;RTE;2;VINS L61ZROCB;LIAISON 225kV N0 1 NEOULES - ROCBARON - VINS;;;;;;
AERIEN;AQUEDL62CIROL;LIAISON 225kV N0 2 AQUEDUCS (LES)-CIROLLIERS;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;LANAUL61ZLANA;LIAISON 225kV N0 1 RUEYRES - GRANDVAL - LANAU;EN EXPLOITATION;225kV;RTE;1;;;;;;;;
AERIEN;AQUEDL31ITTEV;LIAISON 63kV N0 1 AQUEDUCS (LES)-ITTEVILLE;EN EXPLOITATION;63kV;RTE;2;AQUEDL32ITTEV;LIAISON 63kV N0 2 AQUEDUCS (LES)-ITTEVILLE;;;;;;
AERIEN;CHARIL31PUSY;LIAISON 63kV N0 1 CHARIEZ-PUSY;EN EXPLOITATION;63kV;RTE;2;PUSY L31VESOU;LIAISON 63kV N0 1 PUSY-VESOUL;;;;;;
AERIEN;VLEJUL63ZV.OR;LIAISON 225kV N0 3 CHEVILLY - ULIS (LES) - VILLEJUST;EN EXPLOITATION;225kV;RTE;2;VLEJUL64ZMAS5;LIAISON 225kV N0 4 CHEVILLY - MASSY - VILLEJUST;;;;;;
AERIEN;JEUXEL61ZGOLB;LIAISON 225kV N0 1 GOLBEY - JEUXEY - VINCEY;EN EXPLOITATION;225kV;RTE;2;DOGNEL31JEUXE;LIAISON 63kV N0 1 DOGNEVILLE-JEUXEY;;;;;;
