statut;geo_point_2d;geo_shape
En exploitation;42.70978580094121, 9.449026227992137;"{""coordinates"": [[9.449073, 42.7098889], [9.4490795, 42.709843], [9.4490483, 42.7097903], [9.4490064, 42.7097474], [9.4489319, 42.7097126]], ""type"": ""LineString""}"
En exploitation;41.83471215405691, 8.779777002198138;"{""coordinates"": [[8.7797498, 41.8347175], [8.7797903, 41.8347071], [8.7798022, 41.8347164]], ""type"": ""LineString""}"
En exploitation;42.71047239559725, 9.448455014911481;"{""coordinates"": [[9.4485256, 42.7104512], [9.4484668, 42.7104729], [9.4483886, 42.7104861], [9.4483827, 42.7104871]], ""type"": ""LineString""}"
En exploitation;41.83482495111468, 8.779719433676293;"{""coordinates"": [[8.7798022, 41.8347164], [8.779804, 41.8347206], [8.7798071, 41.8347278], [8.7798179, 41.8347525], [8.7797999, 41.8347887], [8.7797662, 41.8348015], [8.7796737, 41.8348302], [8.779655, 41.8348475], [8.7796359, 41.8348856], [8.7796408, 41.8349467]], ""type"": ""LineString""}"
En exploitation;42.70901771293292, 9.44984170713665;"{""coordinates"": [[9.4500637, 42.7087993], [9.450133, 42.7088093], [9.4501138, 42.7089641], [9.4499789, 42.7090718], [9.4493799, 42.7090816]], ""type"": ""LineString""}"
En exploitation;41.83476201217989, 8.779945257854045;"{""coordinates"": [[8.779815, 41.8347112], [8.7798172, 41.8347153], [8.779833, 41.8347463], [8.7798452, 41.8347599], [8.7798652, 41.8347661], [8.7799471, 41.8347407], [8.779979, 41.8347443], [8.7800045, 41.8347582], [8.7800184, 41.8347764], [8.780056, 41.8348139], [8.7800782, 41.8347939]], ""type"": ""LineString""}"
En exploitation;42.709018322644575, 9.449389644233195;"{""coordinates"": [[9.4493799, 42.7090816], [9.4493819, 42.7089911], [9.4494238, 42.7089806], [9.4494272, 42.7089798], [9.4494296, 42.7089792]], ""type"": ""LineString""}"
En exploitation;41.83465002866128, 8.779859916346162;"{""coordinates"": [[8.779815, 41.8347112], [8.7798163, 41.8347067], [8.7798186, 41.8346992], [8.7798985, 41.8346784], [8.7798535, 41.8345906], [8.7798224, 41.8345848], [8.7798166, 41.8345837]], ""type"": ""LineString""}"
En exploitation;42.708757046959356, 9.449358286635587;"{""coordinates"": [[9.4494011, 42.7088363], [9.4493515, 42.7088304], [9.4493362, 42.7086959], [9.4493948, 42.7086923], [9.4494092, 42.7086913]], ""type"": ""LineString""}"
En exploitation;41.83493342216523, 8.778794200514701;"{""coordinates"": [[8.7789542, 41.8349639], [8.7789474, 41.8349637], [8.7788936, 41.8349757], [8.778868, 41.8349813], [8.7788497, 41.8349192], [8.7787989, 41.8348949], [8.7786227, 41.8349386], [8.7786169, 41.8349399]], ""type"": ""LineString""}"
En exploitation;42.708797439247874, 9.449342726119008;"{""coordinates"": [[9.4493576, 42.709101], [9.449321, 42.7086697], [9.4493453, 42.7086682], [9.4493342, 42.7085695], [9.4493914, 42.7085588], [9.4494062, 42.7085561]], ""type"": ""LineString""}"
En exploitation;41.83957626872035, 8.76997722464561;"{""coordinates"": [[8.7696578, 41.8393711], [8.7696583, 41.8393765], [8.7696596, 41.839389], [8.7702687, 41.8397497], [8.7703157, 41.8397571]], ""type"": ""LineString""}"
En exploitation;42.708850512876936, 9.45010505054943;"{""coordinates"": [[9.4500626, 42.7088021], [9.450068, 42.7088039], [9.4501858, 42.7088423], [9.4501777, 42.7088789], [9.4499816, 42.7088553], [9.4499789, 42.708855]], ""type"": ""LineString""}"
En exploitation;41.83921601393983, 8.769359882659478;"{""coordinates"": [[8.7696578, 41.8393711], [8.7696337, 41.8393724], [8.7691088, 41.839077], [8.7691039, 41.8390276], [8.7691034, 41.8390231]], ""type"": ""LineString""}"
En exploitation;42.709093882924634, 9.451294609184425;"{""coordinates"": [[9.4512564, 42.7090265], [9.4512587, 42.7090295], [9.4513019, 42.7090833], [9.4513027, 42.7091321], [9.4513219, 42.709161], [9.4513246, 42.709165]], ""type"": ""LineString""}"
En exploitation;41.847791048558015, 8.788514804720576;"{""coordinates"": [[8.7888568, 41.847577], [8.7884707, 41.8478006], [8.7881924, 41.8480331]], ""type"": ""LineString""}"
En exploitation;42.7091999856523, 9.451281011338281;"{""coordinates"": [[9.4513246, 42.709165], [9.4512955, 42.7091668], [9.4512785, 42.7091905], [9.451256, 42.7092298], [9.4512749, 42.7092449], [9.4512791, 42.7092483]], ""type"": ""LineString""}"
En exploitation;41.84777746769728, 8.788576439264459;"{""coordinates"": [[8.7882311, 41.848058], [8.7882282, 41.8480545], [8.788228, 41.8480541], [8.7882172, 41.8480407], [8.7884957, 41.8478082], [8.7889423, 41.8475501], [8.7889633, 41.847538], [8.788973, 41.8475462]], ""type"": ""LineString""}"
En exploitation;42.709497761218046, 9.450040096116089;"{""coordinates"": [[9.4500571, 42.7094374], [9.4500886, 42.7094986], [9.4500187, 42.7095301], [9.449969, 42.7094914], [9.4499687, 42.7094911], [9.4499649, 42.7094882]], ""type"": ""LineString""}"
En exploitation;41.84817734353823, 8.787957783848746;"{""coordinates"": [[8.7882311, 41.848058], [8.7882253, 41.8480569], [8.7881942, 41.848051], [8.7879436, 41.8482006], [8.7878333, 41.8482383], [8.7877219, 41.8482764], [8.7876765, 41.8482952]], ""type"": ""LineString""}"
En exploitation;42.70833349410164, 9.450342692883831;"{""coordinates"": [[9.4503793, 42.7083877], [9.4504005, 42.7083592], [9.4503083, 42.7083017], [9.4502668, 42.7083204], [9.4502619, 42.7083226], [9.4502617, 42.7083227]], ""type"": ""LineString""}"
En exploitation;41.84566932550567, 8.791691103412074;"{""coordinates"": [[8.7915157, 41.8456129], [8.7915188, 41.8456166], [8.7915296, 41.8456301], [8.7918475, 41.8457061], [8.7918527, 41.8457343]], ""type"": ""LineString""}"
En exploitation;42.70823791586343, 9.45021452579563;"{""coordinates"": [[9.4502617, 42.7083227], [9.450293, 42.7082755], [9.4501481, 42.7081851], [9.4501111, 42.7082017], [9.4501015, 42.7082061]], ""type"": ""LineString""}"
En exploitation;41.84539875743623, 8.792072104944742;"{""coordinates"": [[8.7920125, 41.8450339], [8.7920188, 41.8450364], [8.7921131, 41.8450733], [8.7920698, 41.8455994], [8.7920003, 41.8457479], [8.7920248, 41.8457736], [8.7920572, 41.8457777]], ""type"": ""LineString""}"
En exploitation;42.709097857872194, 9.449778324214948;"{""coordinates"": [[9.4502477, 42.7089559], [9.4501625, 42.7090695], [9.449982, 42.7090987], [9.4493597, 42.7091189], [9.4493221, 42.7092206]], ""type"": ""LineString""}"
En exploitation;41.84670867552114, 8.77824749687659;"{""coordinates"": [[8.777882, 41.8467348], [8.7779093, 41.846718], [8.7779876, 41.8467289], [8.7780456, 41.8467254], [8.7783682, 41.8467055], [8.7786077, 41.8466729], [8.7786119, 41.8466811]], ""type"": ""LineString""}"
En exploitation;42.69893819552544, 9.446352571282166;"{""coordinates"": [[9.446447, 42.6988087], [9.446287, 42.6990173], [9.4462909, 42.6990532], [9.4463091, 42.6990374], [9.4463132, 42.6990337]], ""type"": ""LineString""}"
En exploitation;41.84666442978586, 8.777748809614387;"{""coordinates"": [[8.777882, 41.8467348], [8.7778881, 41.846711], [8.77777, 41.8466788], [8.7776289, 41.8466092], [8.7775981, 41.8466176], [8.7775913, 41.8466194]], ""type"": ""LineString""}"
En exploitation;42.69928269765874, 9.44798308940155;"{""coordinates"": [[9.447977, 42.6993574], [9.4479822, 42.699355], [9.4480079, 42.6993434], [9.4479543, 42.6991932]], ""type"": ""LineString""}"
En exploitation;41.8352484203643, 8.781021001863685;"{""coordinates"": [[8.7811249, 41.8352445], [8.7810932, 41.8352686], [8.7809634, 41.8352285], [8.7809551, 41.8352476], [8.7809234, 41.8352434], [8.7809211, 41.8352431], [8.7809175, 41.8352427]], ""type"": ""LineString""}"
En exploitation;42.69950206065233, 9.4480516124203;"{""coordinates"": [[9.4479795, 42.6993659], [9.4480232, 42.6993696], [9.4480942, 42.6996724]], ""type"": ""LineString""}"
En exploitation;41.835963317877315, 8.781357341850647;"{""coordinates"": [[8.7814046, 41.8359648], [8.7813605, 41.8359608], [8.7813344, 41.8359725], [8.78132, 41.8359489]], ""type"": ""LineString""}"
En exploitation;42.69971229724647, 9.448190591660945;"{""coordinates"": [[9.4481885, 42.6997479], [9.4482007, 42.6997471], [9.4481858, 42.6996914], [9.4481793, 42.6996671]], ""type"": ""LineString""}"
En exploitation;41.835905200332256, 8.780568719016813;"{""coordinates"": [[8.7806794, 41.8358791], [8.7806556, 41.8359224], [8.7804666, 41.8358979], [8.7804581, 41.8358717], [8.7804585, 41.8358672]], ""type"": ""LineString""}"
En exploitation;42.69952484633998, 9.44814211149698;"{""coordinates"": [[9.4481824, 42.6995856], [9.4481581, 42.6995871], [9.4481195, 42.699463], [9.4481294, 42.6994624], [9.4481438, 42.6994615]], ""type"": ""LineString""}"
En exploitation;41.83585014037609, 8.780253483671741;"{""coordinates"": [[8.7804585, 41.8358672], [8.780436, 41.8358894], [8.7801581, 41.8358299], [8.7800445, 41.8358113], [8.7800422, 41.8358072]], ""type"": ""LineString""}"
En exploitation;42.69827371681897, 9.450722903967444;"{""coordinates"": [[9.4507799, 42.6982612], [9.4506811, 42.6982853], [9.4506795, 42.6982718], [9.450679, 42.6982674]], ""type"": ""LineString""}"
En exploitation;41.83612238182594, 8.782078924053769;"{""coordinates"": [[8.7818584, 41.8357676], [8.7818481, 41.8357728], [8.7818643, 41.8358078], [8.7819894, 41.8360418], [8.7820816, 41.8362126], [8.7821687, 41.8362989], [8.7822578, 41.8363327], [8.7823307, 41.8363367], [8.782396, 41.8363267], [8.7823987, 41.8363049]], ""type"": ""LineString""}"
En exploitation;42.69777345623775, 9.452242700196026;"{""coordinates"": [[9.4522579, 42.6977725], [9.4522277, 42.6977744], [9.4522275, 42.6977744]], ""type"": ""LineString""}"
En exploitation;41.83799701699871, 8.78143842711458;"{""coordinates"": [[8.7815587, 41.8379666], [8.7815322, 41.8380006], [8.781385, 41.8379968], [8.7813045, 41.8380054]], ""type"": ""LineString""}"
En exploitation;42.69769321226096, 9.452290958951421;"{""coordinates"": [[9.4522725, 42.6977582], [9.452264, 42.6977288], [9.4523146, 42.6977113], [9.4522865, 42.6976245], [9.4522768, 42.6976259]], ""type"": ""LineString""}"
En exploitation;41.83826093580301, 8.780708557043397;"{""coordinates"": [[8.7810088, 41.838249], [8.7809922, 41.838277], [8.7806012, 41.8382708], [8.7804727, 41.8382343], [8.7804106, 41.8381857]], ""type"": ""LineString""}"
En exploitation;42.69679937673772, 9.44862416986319;"{""coordinates"": [[9.4485872, 42.6967807], [9.4486284, 42.6968129], [9.4486628, 42.6967926]], ""type"": ""LineString""}"
En exploitation;41.8373731130306, 8.781906439999334;"{""coordinates"": [[8.7820389, 41.8374895], [8.7819977, 41.8374851], [8.7818479, 41.8372854], [8.7817666, 41.8372809], [8.781768, 41.8372765]], ""type"": ""LineString""}"
En exploitation;42.69594874788775, 9.449669199780306;"{""coordinates"": [[9.4496539, 42.6958868], [9.4496791, 42.6958942], [9.449667, 42.6960034], [9.4496488, 42.6960115], [9.4496438, 42.6960139]], ""type"": ""LineString""}"
En exploitation;41.83728800489332, 8.781451439652734;"{""coordinates"": [[8.781768, 41.8372765], [8.78171, 41.8372779], [8.7816514, 41.837287], [8.7813495, 41.8372968], [8.7811409, 41.8372777], [8.7811349, 41.8372776]], ""type"": ""LineString""}"
En exploitation;42.69619357288723, 9.449626392220305;"{""coordinates"": [[9.4496326, 42.696132], [9.449658, 42.6961395], [9.4496539, 42.696212], [9.449581, 42.6962164], [9.4495653, 42.6962374], [9.4495597, 42.6962449]], ""type"": ""LineString""}"
En exploitation;41.83704848136119, 8.781735358661763;"{""coordinates"": [[8.7818062, 41.8370102], [8.7817172, 41.8370189], [8.7817365, 41.83709], [8.7816825, 41.8370931], [8.781678, 41.8370934], [8.7816766, 41.8370935]], ""type"": ""LineString""}"
En exploitation;42.69570742268383, 9.449681622918693;"{""coordinates"": [[9.449593, 42.6956738], [9.449599, 42.6956738], [9.4497156, 42.6956752], [9.4497136, 42.6957656], [9.4496647, 42.6957665]], ""type"": ""LineString""}"
En exploitation;41.83652005147279, 8.781692186925376;"{""coordinates"": [[8.7817633, 41.8367057], [8.7817264, 41.8366987], [8.7816962, 41.8365199], [8.7816429, 41.8363513], [8.7816722, 41.8363258], [8.7816762, 41.8363223]], ""type"": ""LineString""}"
En exploitation;42.69537248710375, 9.44895093215933;"{""coordinates"": [[9.4488813, 42.6953412], [9.4488937, 42.6953489], [9.4489688, 42.6953624], [9.4489727, 42.6953983], [9.4490093, 42.6954131], [9.4490113, 42.695414]], ""type"": ""LineString""}"
En exploitation;41.83634510827707, 8.781559461468273;"{""coordinates"": [[8.7816762, 41.8363223], [8.7816343, 41.8363301], [8.7816296, 41.8362999], [8.7814377, 41.8364032], [8.781433, 41.8364059]], ""type"": ""LineString""}"
En exploitation;42.69542225, 9.4490245;"{""coordinates"": [[9.4490113, 42.695414], [9.4490377, 42.6954305]], ""type"": ""LineString""}"
En exploitation;41.836456310317665, 8.781078551296687;"{""coordinates"": [[8.7811639, 41.8364188], [8.7811504, 41.8364548], [8.7811223, 41.8364662], [8.7810133, 41.8364674], [8.780996, 41.8364281], [8.7809924, 41.8364245]], ""type"": ""LineString""}"
En exploitation;42.6954323, 9.449007250000001;"{""coordinates"": [[9.4490113, 42.695414], [9.4490032, 42.6954506]], ""type"": ""LineString""}"
En exploitation;41.83746685780658, 8.772627004701857;"{""coordinates"": [[8.772696, 41.8374291], [8.7726134, 41.8374634], [8.7725853, 41.8375022], [8.7725776, 41.8375132], [8.7725727, 41.8375224]], ""type"": ""LineString""}"
En exploitation;42.694470341096356, 9.450566437636462;"{""coordinates"": [[9.450612, 42.6944067], [9.4506091, 42.6944107], [9.4505209, 42.694534]], ""type"": ""LineString""}"
En exploitation;41.83693582021897, 8.772918035649486;"{""coordinates"": [[8.7730747, 41.836722], [8.7730879, 41.8367675], [8.7727374, 41.8371214], [8.772718, 41.8371154], [8.7727176, 41.8371153], [8.7727124, 41.8371137]], ""type"": ""LineString""}"
En exploitation;42.69433680437091, 9.45044157251628;"{""coordinates"": [[9.4506037, 42.6944002], [9.4505807, 42.6944129], [9.4504358, 42.6943224], [9.4502768, 42.6942714], [9.4502705, 42.6942694]], ""type"": ""LineString""}"
En exploitation;41.83604906433797, 8.773195962189526;"{""coordinates"": [[8.7733341, 41.8360674], [8.7732981, 41.8360693], [8.7732697, 41.8360259], [8.7731514, 41.8360506], [8.7730497, 41.8360597], [8.7730436, 41.8360601]], ""type"": ""LineString""}"
En exploitation;42.69264675276313, 9.4523686669423;"{""coordinates"": [[9.4523857, 42.6926098], [9.4523857, 42.6926288], [9.4523857, 42.6926306], [9.4523522, 42.6926606], [9.4523517, 42.6926638], [9.4523499, 42.6926716], [9.4523648, 42.6926734]], ""type"": ""LineString""}"
En exploitation;41.835135622094406, 8.775045057129807;"{""coordinates"": [[8.7752619, 41.8354365], [8.7751991, 41.835324], [8.7751834, 41.8352962], [8.7748443, 41.8348845], [8.7747986, 41.8348935], [8.7747926, 41.8348939]], ""type"": ""LineString""}"
En exploitation;42.69266786448557, 9.452557956891964;"{""coordinates"": [[9.4526546, 42.6927751], [9.4526552, 42.692773], [9.452671, 42.6926843], [9.4526525, 42.692662], [9.4524086, 42.692639], [9.4523931, 42.6926201], [9.4523857, 42.6926098]], ""type"": ""LineString""}"
En exploitation;41.83477581593958, 8.77488457785546;"{""coordinates"": [[8.7747926, 41.8348939], [8.7748303, 41.8348704], [8.7747984, 41.8348303], [8.7750157, 41.8346633], [8.7750196, 41.8346599]], ""type"": ""LineString""}"
En exploitation;42.692308741104995, 9.451396127160221;"{""coordinates"": [[9.4513811, 42.6922706], [9.4513954, 42.6922878], [9.4513995, 42.6923243], [9.4514024, 42.6923506]], ""type"": ""LineString""}"
En exploitation;41.838788917728415, 8.771133853396696;"{""coordinates"": [[8.7711822, 41.8386668], [8.7711853, 41.8386706], [8.7711961, 41.8386841], [8.7710758, 41.8388082], [8.7711691, 41.8389118]], ""type"": ""LineString""}"
En exploitation;42.692792087221555, 9.451139358395471;"{""coordinates"": [[9.4511529, 42.6927606], [9.4511549, 42.6927785], [9.4511336, 42.692807], [9.4511155, 42.6928082], [9.4511093, 42.6928085]], ""type"": ""LineString""}"
En exploitation;41.8384610080146, 8.77044384336648;"{""coordinates"": [[8.7705196, 41.8386845], [8.7705279, 41.8386478], [8.77039, 41.8383577], [8.7703965, 41.8383031], [8.7703569, 41.8382464], [8.7703553, 41.838244], [8.7703542, 41.8382423]], ""type"": ""LineString""}"
En exploitation;42.69291218855265, 9.451068220891626;"{""coordinates"": [[9.4510787, 42.692863], [9.451082, 42.6928667], [9.451093, 42.6928801], [9.4510532, 42.6929432], [9.4510516, 42.6929459], [9.4510332, 42.692947], [9.451031, 42.6929472], [9.4510271, 42.6929474]], ""type"": ""LineString""}"
En exploitation;42.06237793356014, 8.824638681466535;"{""coordinates"": [[8.8246816, 42.0623274], [8.8246683, 42.0623612], [8.8246469, 42.0623895], [8.8245756, 42.0624026]], ""type"": ""LineString""}"
En exploitation;42.67655257966046, 9.429202414718285;"{""coordinates"": [[9.4294933, 42.6764265], [9.4294904, 42.6764757], [9.4292383, 42.6766267], [9.4288572, 42.6765055]], ""type"": ""LineString""}"
En exploitation;42.05597573947666, 8.822852734038367;"{""coordinates"": [[8.8230704, 42.0559297], [8.8227311, 42.0559919], [8.8226606, 42.0560531], [8.8226566, 42.0560564], [8.8226532, 42.0560595]], ""type"": ""LineString""}"
En exploitation;42.67644631174997, 9.428815582539315;"{""coordinates"": [[9.4288572, 42.6765055], [9.4287974, 42.6764099], [9.4287611, 42.6764121]], ""type"": ""LineString""}"
En exploitation;42.01432127289872, 8.854471396840806;"{""coordinates"": [[8.8544842, 42.0144423], [8.8544365, 42.0144143], [8.8545539, 42.01433], [8.8545411, 42.0143206], [8.8545373, 42.0143178], [8.8544056, 42.0142193], [8.8543586, 42.0142328]], ""type"": ""LineString""}"
En exploitation;42.67655094160905, 9.428427932674479;"{""coordinates"": [[9.4287611, 42.6764121], [9.4287631, 42.6764164], [9.4287722, 42.6764358], [9.428294, 42.6766016], [9.4282801, 42.6766044], [9.4282639, 42.6766075], [9.4280562, 42.676662]], ""type"": ""LineString""}"
En exploitation;42.01413273196393, 8.85438145311394;"{""coordinates"": [[8.8543586, 42.0142328], [8.8543615, 42.0142289], [8.8543874, 42.014195], [8.8543748, 42.0141434], [8.8544196, 42.0141074], [8.8543669, 42.0140662], [8.8543409, 42.0140775], [8.85434, 42.0140778], [8.854331, 42.0140818]], ""type"": ""LineString""}"
En exploitation;42.68064232007693, 9.434992739384828;"{""coordinates"": [[9.4350398, 42.6806259], [9.4349518, 42.6806566], [9.4349457, 42.6806588]], ""type"": ""LineString""}"
En exploitation;42.02915761692379, 8.842131798357565;"{""coordinates"": [[8.8420547, 42.0291762], [8.8420559, 42.0291718], [8.8420777, 42.0290976], [8.8421629, 42.0291017], [8.8421674, 42.029264], [8.8421782, 42.0292774], [8.8421812, 42.0292813]], ""type"": ""LineString""}"
