statut;geo_point_2d;geo_shape
En exploitation;41.917102354191904, 8.914220297890852;"{""coordinates"": [[8.9142808, 41.9169866], [8.914162, 41.9172139], [8.9141596, 41.917218]], ""type"": ""LineString""}"
En exploitation;42.317977150000004, 8.6674528;"{""coordinates"": [[8.6674707, 42.3180348], [8.6674349, 42.3179195]], ""type"": ""LineString""}"
En exploitation;41.91724073997696, 8.914560732700801;"{""coordinates"": [[8.9141596, 41.917218], [8.9146391, 41.9172425], [8.914658, 41.9172435], [8.914954, 41.9172701], [8.9149613, 41.9172712]], ""type"": ""LineString""}"
En exploitation;42.31801468080691, 8.667426158579497;"{""coordinates"": [[8.6674707, 42.3180348], [8.6673868, 42.3179969], [8.6673816, 42.3179946]], ""type"": ""LineString""}"
En exploitation;41.91654504235352, 8.914629950079275;"{""coordinates"": [[8.9144935, 41.9164941], [8.9144926, 41.9164985], [8.9144883, 41.9165174], [8.9144744, 41.9165505], [8.9144689, 41.9165637], [8.9146168, 41.9165447], [8.9147912, 41.9165439], [8.9148429, 41.9165437], [8.914849, 41.9165437]], ""type"": ""LineString""}"
En exploitation;42.32188439996134, 8.668728242274868;"{""coordinates"": [[8.6687699, 42.3216031], [8.6686787, 42.3218823], [8.6686769, 42.3218882], [8.6687876, 42.3221572], [8.6687894, 42.3221619]], ""type"": ""LineString""}"
En exploitation;41.91760527265532, 8.915705640188179;"{""coordinates"": [[8.91603, 41.9176295], [8.9160169, 41.9176289], [8.9160147, 41.9176288], [8.9158392, 41.9176154], [8.9153872, 41.9175811], [8.9153813, 41.9175807]], ""type"": ""LineString""}"
En exploitation;42.32126077535764, 8.670194730397089;"{""coordinates"": [[8.6703921, 42.3211055], [8.670002, 42.3214124], [8.6699974, 42.3214161]], ""type"": ""LineString""}"
En exploitation;41.91791184385724, 8.913799080500926;"{""coordinates"": [[8.9139838, 41.917964], [8.9139578, 41.9179524], [8.9137771, 41.9178918], [8.9136144, 41.917893], [8.9136085, 41.9178931]], ""type"": ""LineString""}"
En exploitation;42.32088967838252, 8.671190413064766;"{""coordinates"": [[8.6709805, 42.3211831], [8.6711944, 42.3208817], [8.6713216, 42.3207083], [8.671324, 42.3207053], [8.6713997, 42.3206019], [8.6714026, 42.3205979]], ""type"": ""LineString""}"
En exploitation;41.8918812428342, 8.857887283146209;"{""coordinates"": [[8.8573547, 41.893138], [8.8584138, 41.8906388], [8.8584199, 41.8906245]], ""type"": ""LineString""}"
En exploitation;42.32139541170278, 8.671278388027082;"{""coordinates"": [[8.6709805, 42.3211831], [8.6713596, 42.3214133], [8.6713828, 42.32145], [8.6715158, 42.3216615], [8.6715187, 42.3216662]], ""type"": ""LineString""}"
En exploitation;41.910597365382, 8.835655970632127;"{""coordinates"": [[8.8370777, 41.9111661], [8.8368248, 41.9110251], [8.835944, 41.910701], [8.8358567, 41.910669], [8.8342265, 41.9100692], [8.8342171, 41.910066]], ""type"": ""LineString""}"
En exploitation;42.32201141425431, 8.671487097995557;"{""coordinates"": [[8.6715187, 42.3216662], [8.6716762, 42.3219089], [8.6716771, 42.3219103], [8.6714597, 42.3220891], [8.6711996, 42.3223235]], ""type"": ""LineString""}"
En exploitation;41.89729083634503, 8.848110565724987;"{""coordinates"": [[8.8483678, 41.8973849], [8.8483628, 41.8973827], [8.8478532, 41.8971971]], ""type"": ""LineString""}"
En exploitation;42.32259842730173, 8.670652997535147;"{""coordinates"": [[8.6708632, 42.3226503], [8.6704499, 42.3225483], [8.6704427, 42.322547]], ""type"": ""LineString""}"
En exploitation;41.8961814, 8.84903645;"{""coordinates"": [[8.8478532, 41.8971971], [8.8502197, 41.8951657]], ""type"": ""LineString""}"
En exploitation;42.3233267052763, 8.63136653571707;"{""coordinates"": [[8.6312905, 42.3234012], [8.6312938, 42.3233974], [8.6313274, 42.3233597], [8.6313571, 42.3233262], [8.6313605, 42.3233224], [8.6313607, 42.3233222], [8.6314014, 42.3232959], [8.6314473, 42.3232662], [8.631452, 42.3232632]], ""type"": ""LineString""}"
En exploitation;41.8983301766908, 8.843804791619824;"{""coordinates"": [[8.8454698, 41.8987477], [8.8442195, 41.8984289], [8.8421378, 41.8979206]], ""type"": ""LineString""}"
En exploitation;42.32379725, 8.632287000000002;"{""coordinates"": [[8.63221, 42.3239089], [8.6322127, 42.3239049], [8.6323613, 42.3236896], [8.632364, 42.3236856]], ""type"": ""LineString""}"
En exploitation;41.916170988071954, 8.886546810741109;"{""coordinates"": [[8.8861552, 41.9156487], [8.8866196, 41.9161616], [8.8866205, 41.9161765], [8.8868261, 41.9167601]], ""type"": ""LineString""}"
En exploitation;42.31644837277059, 8.627742869361564;"{""coordinates"": [[8.6280124, 42.3164375], [8.6275067, 42.3164579], [8.6275051, 42.3164579], [8.627483, 42.3164587], [8.6274734, 42.3164599]], ""type"": ""LineString""}"
En exploitation;41.91499397727484, 8.911669938731583;"{""coordinates"": [[8.9115377, 41.9150603], [8.9117971, 41.9149302], [8.9118022, 41.9149277]], ""type"": ""LineString""}"
En exploitation;42.26595672183576, 8.706939757421353;"{""coordinates"": [[8.7066266, 42.2660631], [8.7070588, 42.2659163], [8.7072473, 42.2658522], [8.7072529, 42.2658503]], ""type"": ""LineString""}"
En exploitation;41.91370619527401, 8.910344579185598;"{""coordinates"": [[8.9109497, 41.9141663], [8.9106908, 41.9140462], [8.9104612, 41.9139588], [8.9103938, 41.9138555], [8.9103649, 41.9138059], [8.9103098, 41.9137229], [8.9102225, 41.9135917], [8.9101872, 41.9135384], [8.9098416, 41.9131231], [8.9098348, 41.9131176]], ""type"": ""LineString""}"
En exploitation;42.2648848998664, 8.709131187111822;"{""coordinates"": [[8.7093887, 42.2652197], [8.7090754, 42.2648618], [8.7089342, 42.2645194], [8.7089321, 42.2645139]], ""type"": ""LineString""}"
En exploitation;41.90625077281889, 8.823678261201316;"{""coordinates"": [[8.8234227, 41.9067089], [8.823695, 41.9063982], [8.8238077, 41.9057327]], ""type"": ""LineString""}"
En exploitation;42.266103599999994, 8.7130166;"{""coordinates"": [[8.7127979, 42.2661227], [8.7132353, 42.2660845]], ""type"": ""LineString""}"
En exploitation;41.90457762199671, 8.827417703975438;"{""coordinates"": [[8.827256, 41.9046465], [8.8274898, 41.9045469], [8.8275647, 41.9045151], [8.8275793, 41.9045085]], ""type"": ""LineString""}"
En exploitation;42.26581619889214, 8.711476368336811;"{""coordinates"": [[8.7107184, 42.2657507], [8.7114724, 42.2657539], [8.7119091, 42.2658997], [8.7122146, 42.2660016]], ""type"": ""LineString""}"
En exploitation;41.90079711692059, 8.863659886355638;"{""coordinates"": [[8.8637935, 41.9009841], [8.8636162, 41.9007867], [8.8635884, 41.9005814]], ""type"": ""LineString""}"
En exploitation;42.26606215835044, 8.712506247694067;"{""coordinates"": [[8.7122146, 42.2660016], [8.7122203, 42.2660029], [8.7122993, 42.2660192], [8.7127922, 42.2661215], [8.7127965, 42.2661224], [8.7127979, 42.2661227]], ""type"": ""LineString""}"
En exploitation;41.91744233689035, 8.909723395776652;"{""coordinates"": [[8.9094164, 41.9173968], [8.9100245, 41.917487], [8.9100292, 41.9174877], [8.9100304, 41.9174878]], ""type"": ""LineString""}"
En exploitation;42.257712654869586, 8.747486623572097;"{""coordinates"": [[8.7465584, 42.2579583], [8.7470456, 42.2578056], [8.7470491, 42.2578045], [8.7475259, 42.2576804], [8.747793, 42.2576173], [8.7479111, 42.2575985], [8.7480664, 42.2575718], [8.7484261, 42.2575729], [8.7484322, 42.2575724]], ""type"": ""LineString""}"
En exploitation;41.91848452014821, 8.907335671649902;"{""coordinates"": [[8.9076065, 41.9183439], [8.9075995, 41.9183487], [8.9070698, 41.9186214], [8.9070647, 41.9186249]], ""type"": ""LineString""}"
En exploitation;42.25842677344001, 8.744546104700381;"{""coordinates"": [[8.7449103, 42.2583455], [8.744794, 42.2583835], [8.7446891, 42.2583943], [8.7446054, 42.2583991], [8.7443887, 42.2584615], [8.7443541, 42.2584698], [8.7442366, 42.2585038], [8.7441905, 42.2585149], [8.7441829, 42.2585168]], ""type"": ""LineString""}"
En exploitation;41.91709435480874, 8.905807398438663;"{""coordinates"": [[8.9056118, 41.9169091], [8.905802, 41.9170893], [8.9059993, 41.917276], [8.9060031, 41.9172795]], ""type"": ""LineString""}"
En exploitation;42.2584903335299, 8.743340459634188;"{""coordinates"": [[8.743612, 42.2585148], [8.7433013, 42.2584868], [8.7432032, 42.2584783], [8.7431177, 42.2584697], [8.7430689, 42.2584662]], ""type"": ""LineString""}"
En exploitation;41.91078358953721, 8.873233785123828;"{""coordinates"": [[8.8733572, 41.9111464], [8.8733516, 41.9111448], [8.873262, 41.9111192], [8.8731374, 41.9110835], [8.8733014, 41.9103862], [8.8733221, 41.9102978], [8.8733225, 41.9102963]], ""type"": ""LineString""}"
En exploitation;42.25786615, 8.7449148;"{""coordinates"": [[8.7449267, 42.2579287], [8.7449029, 42.2578036]], ""type"": ""LineString""}"
En exploitation;41.91232324229401, 8.907154980194912;"{""coordinates"": [[8.9074519, 41.9120751], [8.90721, 41.9123044], [8.9069474, 41.9124715], [8.9068356, 41.9125426]], ""type"": ""LineString""}"
En exploitation;42.25840683891728, 8.744230838289944;"{""coordinates"": [[8.7441829, 42.2585168], [8.7442477, 42.2584059], [8.7442479, 42.2583334], [8.7442479, 42.2582929], [8.7442479, 42.2582886], [8.7442479, 42.2582885]], ""type"": ""LineString""}"
En exploitation;41.75559197968859, 8.734606479264475;"{""coordinates"": [[8.7338047, 41.7561437], [8.7339791, 41.7560208], [8.7346201, 41.755567], [8.7354227, 41.7550619]], ""type"": ""LineString""}"
En exploitation;42.25789025640047, 8.743651622840067;"{""coordinates"": [[8.7436622, 42.2579348], [8.7436454, 42.2578641], [8.7436411, 42.2578457]], ""type"": ""LineString""}"
En exploitation;41.75589251231443, 8.732440337011385;"{""coordinates"": [[8.7330953, 41.7559119], [8.733073, 41.7559112], [8.7323911, 41.7558884], [8.7318365, 41.7558785], [8.731787, 41.7558921]], ""type"": ""LineString""}"
En exploitation;42.257856375680426, 8.742588676897139;"{""coordinates"": [[8.7426373, 42.2579404], [8.7425921, 42.2579017], [8.7425894, 42.2578255], [8.7425451, 42.2577724], [8.742542, 42.2577685]], ""type"": ""LineString""}"
En exploitation;41.7560478549036, 8.733303143784696;"{""coordinates"": [[8.7335107, 41.7561843], [8.7331003, 41.7559145], [8.7330953, 41.7559119]], ""type"": ""LineString""}"
En exploitation;42.25780237252925, 8.742484412105815;"{""coordinates"": [[8.742542, 42.2577685], [8.7424315, 42.2578335], [8.7424279, 42.2578355], [8.7424268, 42.2578362]], ""type"": ""LineString""}"
En exploitation;41.756837916923374, 8.734506726895502;"{""coordinates"": [[8.733919, 41.7563996], [8.734279, 41.7565258], [8.7347954, 41.7571421], [8.7349831, 41.757385], [8.7349973, 41.7574033], [8.735, 41.7574074]], ""type"": ""LineString""}"
En exploitation;42.25726765, 8.7244679;"{""coordinates"": [[8.7244508, 42.2573052], [8.724485, 42.2572301]], ""type"": ""LineString""}"
En exploitation;41.76004975126093, 8.740316638987592;"{""coordinates"": [[8.7403212, 41.7599087], [8.7403189, 41.7599814], [8.7403183, 41.7599999], [8.740312, 41.7601908]], ""type"": ""LineString""}"
En exploitation;42.261347371526426, 8.70952126193132;"{""coordinates"": [[8.7094877, 42.2613758], [8.7095507, 42.2613224], [8.7095551, 42.2613193]], ""type"": ""LineString""}"
En exploitation;41.757532671725556, 8.73511176830092;"{""coordinates"": [[8.735, 41.7574074], [8.7351291, 41.7575613], [8.7352297, 41.7576435], [8.7352351, 41.7576456]], ""type"": ""LineString""}"
En exploitation;42.262024223226305, 8.708870047556195;"{""coordinates"": [[8.7092779, 42.2615925], [8.7090512, 42.2617375], [8.7090277, 42.2617549], [8.7088115, 42.2622337], [8.70842, 42.2623771], [8.7084113, 42.2623803]], ""type"": ""LineString""}"
En exploitation;41.750412705605484, 8.774455088685094;"{""coordinates"": [[8.7763142, 41.7517951], [8.776348, 41.7515712], [8.7753051, 41.7509489], [8.7746638, 41.7505446], [8.7724093, 41.7491233], [8.7723913, 41.749112]], ""type"": ""LineString""}"
En exploitation;42.26429690400123, 8.713220255733793;"{""coordinates"": [[8.7133052, 42.2641748], [8.7131381, 42.264415], [8.7131353, 42.264419]], ""type"": ""LineString""}"
En exploitation;41.750944579483225, 8.787475114884293;"{""coordinates"": [[8.7876342, 41.7508665], [8.7876292, 41.7508691], [8.7873185, 41.7510213], [8.787316, 41.7510226]], ""type"": ""LineString""}"
En exploitation;42.26259845858949, 8.717248348143771;"{""coordinates"": [[8.715782, 42.2631878], [8.7158587, 42.2631555], [8.7163942, 42.2627363], [8.7164062, 42.2627269], [8.7164251, 42.2627227], [8.7168821, 42.262621], [8.7170494, 42.2625838], [8.7177087, 42.2624929], [8.7180446, 42.2624054], [8.7180523, 42.2624033], [8.7188101, 42.2622059]], ""type"": ""LineString""}"
En exploitation;41.808547439381336, 8.759194299831037;"{""coordinates"": [[8.7594172, 41.8085439], [8.7592275, 41.8085469], [8.7589714, 41.808551]], ""type"": ""LineString""}"
En exploitation;42.26327085, 8.71560425;"{""coordinates"": [[8.715782, 42.2631878], [8.7154265, 42.2633539]], ""type"": ""LineString""}"
En exploitation;41.80827252575658, 8.761005815499402;"{""coordinates"": [[8.7611517, 41.8085341], [8.7608623, 41.8080152], [8.7608623, 41.808015], [8.7608599, 41.808011]], ""type"": ""LineString""}"
En exploitation;42.26370680562106, 8.714343117659874;"{""coordinates"": [[8.7154265, 42.2633539], [8.7153629, 42.2633705], [8.7143238, 42.2636529], [8.7133745, 42.2641295], [8.7133052, 42.2641748]], ""type"": ""LineString""}"
En exploitation;41.74477071413874, 8.764134876410848;"{""coordinates"": [[8.7639979, 41.7450267], [8.764, 41.7450226], [8.7641316, 41.7447769], [8.7642697, 41.7445188], [8.7642697, 41.7445188], [8.7642718, 41.7445147]], ""type"": ""LineString""}"
En exploitation;42.267549131036176, 8.694027460725398;"{""coordinates"": [[8.6941289, 42.2674989], [8.6939678, 42.2675891], [8.6939419, 42.2675496], [8.6939397, 42.2675464], [8.6939392, 42.2675455]], ""type"": ""LineString""}"
En exploitation;41.80692826683936, 8.761917053160408;"{""coordinates"": [[8.7619622, 41.8070329], [8.7619457, 41.8070113], [8.7619442, 41.8070075], [8.7618958, 41.806869], [8.7618802, 41.8068246], [8.7618787, 41.80682]], ""type"": ""LineString""}"
En exploitation;42.2660479850762, 8.704391408833748;"{""coordinates"": [[8.7042965, 42.2660713], [8.7044801, 42.2660262], [8.7044863, 42.2660246]], ""type"": ""LineString""}"
En exploitation;41.8065447, 8.7625736;"{""coordinates"": [[8.762558, 41.8065404], [8.7625892, 41.806549]], ""type"": ""LineString""}"
En exploitation;42.26612502807462, 8.702653983714818;"{""coordinates"": [[8.7026472, 42.2662671], [8.7026596, 42.2662183], [8.7026819, 42.2661298], [8.7026094, 42.2659936], [8.7026089, 42.2659926], [8.7026071, 42.2659895]], ""type"": ""LineString""}"
En exploitation;41.807042957555026, 8.763297075242779;"{""coordinates"": [[8.763199, 41.8069546], [8.7632518, 41.8069897], [8.7633792, 41.8071316], [8.7633871, 41.8071406]], ""type"": ""LineString""}"
En exploitation;42.266110031405525, 8.70232943282238;"{""coordinates"": [[8.7023489, 42.2662024], [8.7023565, 42.2661832], [8.7023779, 42.2661285], [8.7022516, 42.2660396], [8.7022514, 42.2660395], [8.7022472, 42.2660365]], ""type"": ""LineString""}"
En exploitation;41.80633246996284, 8.763032948156402;"{""coordinates"": [[8.7629729, 41.8063359], [8.7629789, 41.8063355], [8.763093, 41.8063291]], ""type"": ""LineString""}"
En exploitation;42.25457267378974, 8.7201252243197;"{""coordinates"": [[8.7188992, 42.2552112], [8.7193346, 42.2549279], [8.7195577, 42.2548586], [8.7202489, 42.2546145], [8.7206407, 42.254429], [8.7212036, 42.253744]], ""type"": ""LineString""}"
En exploitation;41.80619012044955, 8.762247406084485;"{""coordinates"": [[8.7621588, 41.8064291], [8.7623321, 41.8059617], [8.7623359, 41.8059511]], ""type"": ""LineString""}"
En exploitation;42.25074039466076, 8.72523402761509;"{""coordinates"": [[8.7247571, 42.2513127], [8.72476, 42.2513087], [8.7249881, 42.2508295], [8.7253033, 42.2506368], [8.7258568, 42.2503086], [8.7258614, 42.2503058]], ""type"": ""LineString""}"
En exploitation;41.80581515, 8.762424750000001;"{""coordinates"": [[8.7623359, 41.8059511], [8.7625136, 41.8056792]], ""type"": ""LineString""}"
En exploitation;42.30696808449956, 8.678244014009385;"{""coordinates"": [[8.6779033, 42.3070268], [8.6779094, 42.3070271], [8.6781632, 42.3070115], [8.6781848, 42.3070105], [8.6785711, 42.306858], [8.6785733, 42.3068572]], ""type"": ""LineString""}"
En exploitation;41.80549275530723, 8.762834353085044;"{""coordinates"": [[8.7625136, 41.8056792], [8.762809, 41.8055075], [8.7631551, 41.8053063]], ""type"": ""LineString""}"
En exploitation;42.30867665, 8.68090835;"{""coordinates"": [[8.6807315, 42.308551], [8.6810852, 42.3088023]], ""type"": ""LineString""}"
En exploitation;41.80520923644827, 8.76305307232152;"{""coordinates"": [[8.7631551, 41.8053063], [8.7632705, 41.805242], [8.7632795, 41.8052369], [8.7627409, 41.805149]], ""type"": ""LineString""}"
En exploitation;42.308362187398075, 8.681126143528688;"{""coordinates"": [[8.680999, 42.3084279], [8.6812484, 42.308299], [8.6812533, 42.3082965]], ""type"": ""LineString""}"
En exploitation;41.79359425, 8.7439732;"{""coordinates"": [[8.7440027, 41.7937317], [8.7439437, 41.7934568]], ""type"": ""LineString""}"
En exploitation;42.30647250491689, 8.678808079635234;"{""coordinates"": [[8.6788458, 42.3066058], [8.6787716, 42.3063436], [8.6787713, 42.3063423], [8.6787704, 42.3063392]], ""type"": ""LineString""}"
En exploitation;41.79323105018758, 8.744045846592025;"{""coordinates"": [[8.7439437, 41.7934568], [8.744146, 41.7930097], [8.7441482, 41.7930054]], ""type"": ""LineString""}"
En exploitation;42.30628192464516, 8.677682327949068;"{""coordinates"": [[8.6776058, 42.3063674], [8.6777555, 42.3062002], [8.6777588, 42.3061964]], ""type"": ""LineString""}"
En exploitation;41.7956232725094, 8.721709248106212;"{""coordinates"": [[8.7223525, 41.795425], [8.7220525, 41.795592], [8.7213456, 41.7956407], [8.7211031, 41.7958709]], ""type"": ""LineString""}"
En exploitation;42.306263542606544, 8.677443321693115;"{""coordinates"": [[8.6776058, 42.3063674], [8.6772854, 42.3061626], [8.677285, 42.3061623], [8.6772809, 42.3061596]], ""type"": ""LineString""}"
En exploitation;41.79601728812663, 8.721310858407145;"{""coordinates"": [[8.7211031, 41.7958709], [8.7215134, 41.79616], [8.7215186, 41.7961637]], ""type"": ""LineString""}"
En exploitation;42.30586949463642, 8.677221320132308;"{""coordinates"": [[8.6772341, 42.3059365], [8.6772094, 42.305807], [8.6772087, 42.3058032], [8.6772085, 42.3058025]], ""type"": ""LineString""}"
